Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mean Probability of Detection for Sampled Mussels,Mean Times Sampled Mussel is Sampled,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
7679,0.5,timed-search,1,500,56,76,368,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.194,1999,0,5,10,2000,true,4.5,0,404,135,19,22,94,43,6,9,28,4.515624999999989,538,0.34088541666666666,1.525925925925926,11,11,21,0,NA,9.522491349480992,0,0,
7683,0.5,timed-search,1,500,48,79,373,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.278,1999,0,5,10,2000,true,4.5,0,382,158,17,28,113,47,5,11,31,4.523749999999997,539,0.3259308247626582,1.4303797468354431,16,12,19,0,NA,10.389610389610397,0,0,
7684,0.5,timed-search,1,500,47,84,369,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.29,1999,0,5,10,2000,true,4.5,0,406,130,7,21,102,48,3,8,37,4.515624999999982,538,0.32193509615384613,1.4076923076923078,18,8,22,0,NA,10.62975778546717,0,0,
7685,0.5,timed-search,1,500,46,78,376,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.446,1999,0,5,10,2000,true,4.5,0,383,121,14,19,88,40,2,7,31,4.506249999999983,536,0.31343620867768596,1.371900826446281,17,13,10,0,NA,8.876560332871046,0,0,
7687,0.5,timed-search,1,500,58,73,369,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.238,1999,0,5,10,2000,true,4.5,0,376,113,13,14,86,37,5,3,29,4.500624999999971,534,0.3173050331858407,1.3805309734513274,9,15,13,0,NA,8.22108040549929,0,0,
7689,0.5,timed-search,1,500,52,61,387,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.222,1999,0,5,10,2000,true,4.5,0,414,114,17,14,83,38,4,4,30,4.503749999999981,536,0.30756578947368424,1.3245614035087718,18,7,13,0,NA,8.437413266722212,0,0,
7688,0.5,timed-search,1,500,56,64,380,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.462,1999,0,5,10,2000,true,4.5,0,396,151,8,15,128,44,2,5,37,4.511249999999994,538,0.3337386175496689,1.4768211920529801,10,23,11,0,NA,9.753394292047671,0,0,
7691,0.5,timed-search,1,500,56,78,366,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.474,1999,0,5,10,2000,true,4.5,0,373,182,23,36,123,59,5,11,43,4.515000000000003,538,0.33909791380494503,1.543956043956044,19,19,21,0,NA,13.067552602436313,0,0,
7692,0.5,timed-search,1,500,52,71,377,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.242,1999,0,5,10,2000,true,4.5,0,402,79,6,12,61,22,0,1,21,4.523749999999988,539,0.31482397151898733,1.3670886075949367,11,3,8,0,NA,4.863221884498493,0,0,
7693,0.5,timed-search,1,500,45,78,377,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.342,1999,0,5,10,2000,true,4.5,0,399,180,16,33,131,55,4,7,44,4.513749999999983,537,0.31951497395833334,1.3888888888888888,10,21,24,0,NA,12.18499030739412,0,0,
7690,0.5,timed-search,1,500,43,76,381,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.19,1999,0,5,10,2000,true,4.5,0,397,106,10,17,79,26,4,4,18,4.511249999999975,536,0.29820165094339623,1.2641509433962264,6,10,10,0,NA,5.7633693543918305,0,0,
7695,0.5,timed-search,1,500,53,79,368,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.218,1999,0,5,10,2000,true,4.5,0,441,130,10,26,94,29,1,5,23,4.50374999999997,534,0.28495342548076924,1.2,13,11,5,0,NA,6.43907854565644,0,0,
7698,0.5,timed-search,1,500,58,87,355,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.238,1999,0,5,10,2000,true,4.5,0,396,129,9,21,99,39,2,7,30,4.514374999999956,533,0.29941860465116277,1.2790697674418605,19,15,5,0,NA,8.639069638654384,0,0,
7694,0.5,timed-search,1,500,57,69,374,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.602,1999,0,5,10,2000,true,4.5,0,412,119,14,13,92,37,2,6,29,4.508124999999958,533,0.3131236869747899,1.3529411764705883,15,6,16,0,NA,8.207403299598024,0,0,
7699,0.5,timed-search,1,500,49,78,373,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.254,1999,0,5,10,2000,true,4.5,0,426,99,6,16,77,34,2,5,27,4.506249999999961,534,0.3025568181818182,1.292929292929293,16,4,14,0,NA,7.5450762829404265,0,0,
7696,0.5,timed-search,1,500,41,73,386,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.09,1999,0,5,10,2000,true,4.5,0,433,140,13,20,107,39,6,5,28,4.503749999999971,534,0.30758928571428573,1.3428571428571427,14,11,14,0,NA,8.659450457951763,0,0,
7701,0.5,timed-search,1,500,52,74,374,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.258,1999,0,5,10,2000,true,4.5,0,373,168,19,25,124,63,8,7,48,4.503124999999986,535,0.3510044642857143,1.5952380952380953,26,26,11,0,NA,13.990284524635715,0,0,
7686,0.5,timed-search,1,500,50,69,381,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.134,1999,0,5,10,2000,true,4.5,0,387,144,13,21,110,60,3,6,51,4.521249999999982,537,0.34228515625,1.5277777777777777,27,16,17,0,NA,13.270666298037101,0,0,
7700,0.5,timed-search,1,500,35,75,390,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.294,1999,0,5,10,2000,true,4.5,0,398,137,8,27,102,42,2,4,36,4.50374999999999,536,0.3162921989051095,1.3795620437956204,10,15,17,0,NA,9.32556203164032,0,0,
7702,0.5,timed-search,1,500,57,77,366,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.546,1999,0,5,10,2000,true,4.5,0,423,165,16,28,121,55,4,14,37,4.5087499999999885,537,0.30383522727272727,1.309090909090909,22,10,23,0,NA,12.198502911006408,0,0,
7703,0.5,timed-search,1,500,52,86,362,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.33,1999,0,5,10,2000,true,4.5,0,418,150,17,25,108,56,6,8,42,4.516249999999961,535,0.331015625,1.4666666666666666,16,19,21,0,NA,12.399667866039408,0,0,
7697,0.5,timed-search,1,500,46,73,381,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.834,1999,0,5,10,2000,true,4.5,0,356,210,22,38,150,65,7,12,46,4.5093749999999915,537,0.34663783482142857,1.5714285714285714,8,36,21,0,NA,14.414414414414441,0,0,
7705,0.5,timed-search,1,500,46,79,375,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.442,1999,0,5,10,2000,true,4.5,0,402,114,13,21,80,41,4,5,32,4.51499999999996,534,0.3073601973684211,1.3245614035087718,16,10,15,0,NA,9.080841638981255,0,0,
7707,0.5,timed-search,1,500,49,84,367,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.366,1999,0,5,10,2000,true,4.5,0,395,189,18,31,140,69,8,9,52,4.505,538,0.3373635912698413,1.492063492063492,20,26,23,0,NA,15.316315205327415,0,0,
7704,0.5,timed-search,1,500,52,86,362,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.634,1999,0,5,10,2000,true,4.5,0,408,137,9,25,103,47,3,10,34,4.518124999999956,535,0.34417769160583944,1.5255474452554745,27,15,5,0,NA,10.402545303638226,0,0,
7706,0.5,timed-search,1,500,34,79,387,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.422,1999,0,5,10,2000,true,4.5,0,380,176,13,28,135,58,10,8,40,4.522499999999978,538,0.32417436079545453,1.4204545454545454,23,18,17,0,NA,12.824765063571096,0,0,
7708,0.5,timed-search,1,500,57,70,373,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.266,1999,0,5,10,2000,true,4.5,0,412,154,13,25,116,44,4,6,34,4.509374999999988,538,0.31133319805194803,1.3506493506493507,14,14,16,0,NA,9.757449757449784,0,0,
7709,0.5,timed-search,1,500,45,81,374,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.27,1999,0,5,10,2000,true,4.5,0,399,134,11,23,100,41,2,8,31,4.519374999999963,536,0.3088561100746269,1.335820895522388,12,10,19,0,NA,9.072050891992884,0,0,
7712,0.5,timed-search,1,500,53,69,378,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.37,1999,0,5,10,2000,true,4.5,0,389,148,14,18,116,46,3,10,33,4.522499999999983,538,0.33478772962415543,1.5067567567567568,15,15,16,0,NA,10.17136539524603,0,0,
7713,0.5,timed-search,1,500,39,71,390,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.458,1999,0,5,10,2000,true,4.5,0,367,149,8,16,125,43,5,4,34,4.5056249999999665,533,0.3440301882340604,1.563758389261745,16,10,17,0,NA,9.543626023026842,0,0,
7711,0.5,timed-search,1,500,48,76,376,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.206,1999,0,5,10,2000,true,4.5,0,401,143,13,24,106,57,3,8,46,4.51187499999999,538,0.3084913133741259,1.3426573426573427,16,28,13,0,NA,12.633328715888656,0,0,
7710,0.5,timed-search,1,500,57,69,374,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.218,1999,0,5,10,2000,true,4.5,0,404,110,12,24,74,29,3,5,21,4.50124999999997,535,0.3300870028409091,1.4636363636363636,10,6,13,0,NA,6.442654818106124,0,0,
7714,0.5,timed-search,1,500,48,81,371,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.278,1999,0,5,10,2000,true,4.5,0,426,158,19,26,113,53,1,10,42,4.502499999999971,535,0.31948273091376583,1.3924050632911393,22,19,12,0,NA,11.77123820099952,0,0,
7715,0.5,timed-search,1,500,56,73,371,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.382,1999,0,5,10,2000,true,4.5,0,399,120,17,13,90,26,4,0,22,4.5056249999999824,537,0.31806640625,1.3916666666666666,11,4,11,0,NA,5.770564572062722,0,0,
7716,0.5,timed-search,1,500,46,76,378,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.502,1999,0,5,10,2000,true,4.5,0,422,160,16,29,115,45,3,8,34,4.512499999999976,537,0.30126953125,1.2875,10,15,20,0,NA,9.972299168975121,0,0,
7717,0.5,timed-search,1,500,52,67,381,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.174,1999,0,5,10,2000,true,4.5,0,406,131,12,15,104,32,4,2,26,4.50749999999999,536,0.31744990458015265,1.4045801526717556,10,9,13,0,NA,7.099278979478663,0,0,
7718,0.5,timed-search,1,500,47,58,395,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.542,1999,0,5,10,2000,true,4.5,0,391,107,9,11,87,47,2,4,41,4.513749999999971,536,0.3328800379672897,1.4766355140186915,6,19,22,0,NA,10.412628080864094,0,0,
7720,0.5,timed-search,1,500,42,74,384,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.282,1999,0,5,10,2000,true,4.5,0,369,139,15,16,108,48,6,5,37,4.514999999999988,538,0.34259077113309355,1.5467625899280575,21,20,7,0,NA,10.631229235880427,0,0,
7721,0.5,timed-search,1,500,55,83,362,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.354,1999,0,5,10,2000,true,4.5,0,380,165,18,25,122,56,7,9,40,4.503749999999984,536,0.32189719460227273,1.4424242424242424,9,36,11,0,NA,12.434082708853778,0,0,
7719,0.5,timed-search,1,500,60,76,364,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.134,1999,0,5,10,2000,true,4.5,0,403,102,14,21,67,33,3,10,20,4.5056249999999585,532,0.3209443933823529,1.4313725490196079,16,9,8,0,NA,7.3241781106950326,0,0,
7723,0.5,timed-search,1,500,51,80,369,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.366,1999,0,5,10,2000,true,4.5,0,367,171,20,26,125,60,11,9,40,4.509374999999979,536,0.3370168585526316,1.5087719298245614,21,19,20,0,NA,13.305613305613367,0,0,
7722,0.5,timed-search,1,500,44,73,383,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.362,1999,0,5,10,2000,true,4.5,0,385,117,12,12,93,43,6,3,34,4.501250000000007,536,0.32431891025641024,1.4188034188034189,8,7,28,0,NA,9.55290197167452,0,0,
7728,0.5,timed-search,1,500,52,82,366,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.382,1999,0,5,10,2000,true,4.5,0,381,165,16,25,124,67,6,11,50,4.51,537,0.369921875,1.7272727272727273,17,22,28,0,NA,14.855875831485589,0,0,
7726,0.5,timed-search,1,500,55,67,378,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.346,1999,0,5,10,2000,true,4.5,0,387,174,17,24,133,70,6,8,56,4.5187499999999945,538,0.31613685344827586,1.3793103448275863,17,31,22,0,NA,15.49100968188107,0,0,
7724,0.5,timed-search,1,500,48,73,379,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.446,1999,0,5,10,2000,true,4.5,0,385,112,15,14,83,36,8,7,21,4.503124999999963,533,0.33914620535714285,1.5089285714285714,16,9,11,0,NA,7.994448299791876,0,0,
7727,0.5,timed-search,1,500,41,73,386,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.158,1999,0,5,10,2000,true,4.5,0,414,148,13,20,115,34,3,2,29,4.508124999999997,537,0.2816722972972973,1.1756756756756757,7,7,20,0,NA,7.541938167198119,0,0,
7725,0.5,timed-search,1,500,49,72,379,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.37,1999,0,5,10,2000,true,4.5,0,428,146,11,18,117,42,2,4,36,4.514374999999967,536,0.3012093321917808,1.2945205479452055,10,25,7,0,NA,9.30361345701239,0,0,
7730,0.5,timed-search,1,500,56,60,384,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.534,1999,0,5,10,2000,true,4.5,0,414,140,20,13,107,52,9,5,38,4.5056249999999975,537,0.3049107142857143,1.3,14,7,31,0,NA,11.541129144125405,0,0,
7731,0.5,timed-search,1,500,50,75,375,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.202,1999,0,5,10,2000,true,4.5,0,396,112,14,12,86,42,6,1,35,4.519374999999987,538,0.34866768973214285,1.5714285714285714,16,10,16,0,NA,9.29332042594388,0,0,
7732,0.5,timed-search,1,500,48,76,376,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.626,1999,0,5,10,2000,true,4.5,0,382,237,19,48,170,88,8,18,62,4.508750000000001,538,0.34598744066455694,1.5738396624472575,23,35,30,0,NA,19.5176046576102,0,0,
7733,0.5,timed-search,1,500,43,87,370,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.55,1999,0,5,10,2000,true,4.5,0,389,166,19,30,117,44,4,8,32,4.521875000000004,539,0.33210184487951805,1.4879518072289157,19,13,12,0,NA,9.730476848652376,0,0,
7729,0.5,timed-search,1,500,49,66,385,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.326,1999,0,5,10,2000,true,4.5,0,411,144,14,24,106,43,4,5,34,4.503749999999974,535,0.3214518229166667,1.4027777777777777,15,18,10,0,NA,9.547599222869884,0,0,
7734,0.5,timed-search,1,500,56,66,378,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.278,1999,0,5,10,2000,true,4.5,0,405,117,14,16,87,32,2,5,25,4.514374999999971,536,0.30977063301282054,1.3418803418803418,8,16,8,0,NA,7.088467395818958,0,0,
7735,0.5,timed-search,1,500,57,63,380,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.294,1999,0,5,10,2000,true,4.5,0,378,147,13,22,112,56,4,9,43,4.5112499999999764,536,0.3224499760841837,1.435374149659864,16,17,23,0,NA,12.41341091715163,0,0,
7736,0.5,timed-search,1,500,56,86,358,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.534,1999,0,5,10,2000,true,4.5,0,385,111,11,18,82,37,4,6,27,4.524374999999972,537,0.32147381756756754,1.4054054054054055,13,12,12,0,NA,8.177925127780131,0,0,
7737,0.5,timed-search,1,500,61,78,361,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.39,1999,0,5,10,2000,true,4.5,0,423,125,13,23,89,49,5,9,35,4.5087499999999805,536,0.3131875,1.36,15,20,14,0,NA,10.867757138896637,0,0,
7738,0.5,timed-search,1,500,49,69,382,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.25,1999,0,5,10,2000,true,4.5,0,379,100,10,14,76,35,4,6,25,4.50687499999999,537,0.33044921875,1.48,12,14,9,0,NA,7.765913188184735,0,0,
7739,0.5,timed-search,1,500,41,68,391,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.206,1999,0,5,10,2000,true,4.5,0,393,132,16,13,103,37,2,2,33,4.523749999999995,538,0.3243075284090909,1.4166666666666667,13,12,12,0,NA,8.179054987565634,0,0,
7740,0.5,timed-search,1,500,46,71,383,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.146,1999,0,5,10,2000,true,4.5,0,399,96,4,14,78,26,1,4,21,4.50124999999998,536,0.2979736328125,1.2708333333333333,3,10,13,0,NA,5.776173285198581,0,0,
7744,0.5,timed-search,1,500,53,95,352,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.418,1999,0,5,10,2000,true,4.5,0,420,173,17,34,122,43,2,11,30,4.507500000000003,537,0.3114895682803468,1.3641618497109826,14,14,15,0,NA,9.539656128674425,0,0,
7745,0.5,timed-search,1,500,53,75,372,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.23,1999,0,5,10,2000,true,4.5,0,419,130,14,18,98,39,2,9,28,4.523124999999991,538,0.3103064903846154,1.3307692307692307,10,20,9,0,NA,8.622357330385535,0,0,
7743,0.5,timed-search,1,500,49,71,380,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.746,1999,0,5,10,2000,true,4.5,0,392,151,14,24,113,48,4,9,35,4.504374999999954,533,0.29757346854304634,1.2649006622516556,7,33,8,0,NA,10.656306368808211,0,0,
7741,0.5,timed-search,1,500,37,77,386,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.15,1999,0,5,10,2000,true,4.5,0,385,127,7,12,108,43,2,6,35,4.52062499999998,538,0.3362758366141732,1.5669291338582678,19,11,13,0,NA,9.511959076455177,0,0,
7742,0.5,timed-search,1,500,44,88,368,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.23,1999,0,5,10,2000,true,4.5,0,427,108,11,23,74,26,4,7,15,4.5049999999999635,533,0.2897135416666667,1.2314814814814814,10,10,6,0,NA,5.771365149833565,0,0,
7746,0.5,timed-search,1,500,58,72,370,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.982,1999,0,5,10,2000,true,4.5,0,412,215,22,31,162,68,9,9,50,4.511874999999979,535,0.3382994186046512,1.5116279069767442,35,23,10,0,NA,15.071339520709309,0,0,
7748,0.5,timed-search,1,500,58,70,372,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.21,1999,0,5,10,2000,true,4.5,0,425,142,18,17,107,40,6,4,30,4.519374999999969,537,0.29852552816901406,1.267605633802817,12,9,19,0,NA,8.850781358041825,0,0,
7750,0.5,timed-search,1,500,37,78,385,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.274,1999,0,5,10,2000,true,4.5,0,383,131,7,25,99,52,2,9,41,4.500624999999975,535,0.3212070610687023,1.4198473282442747,14,17,21,0,NA,11.553950840161153,0,0,
7751,0.5,timed-search,1,500,48,96,356,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.242,1999,0,5,10,2000,true,4.5,0,400,137,9,21,107,41,1,4,36,4.515624999999986,538,0.2947365419708029,1.2627737226277371,14,16,11,0,NA,9.079584775086534,0,0,
7749,0.5,timed-search,1,500,41,93,366,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.23,1999,0,5,10,2000,true,4.5,0,390,115,9,20,86,40,3,8,29,4.524999999999964,537,0.3058423913043478,1.3130434782608695,15,11,14,0,NA,8.839779005524932,0,0,
7753,0.5,timed-search,1,500,61,64,375,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.182,1999,0,5,10,2000,true,4.5,0,387,108,13,13,82,44,7,5,32,4.514999999999983,538,0.3182508680555556,1.3796296296296295,12,6,26,0,NA,9.745293466223735,0,0,
7752,0.5,timed-search,1,500,54,55,391,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.266,1999,0,5,10,2000,true,4.5,0,398,121,10,12,99,29,5,2,22,4.503124999999979,534,0.3206998966942149,1.4049586776859504,17,9,3,0,NA,6.439972241498989,0,0,
7755,0.5,timed-search,1,500,50,61,389,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.354,1999,0,5,10,2000,true,4.5,0,380,110,16,12,82,34,5,3,26,4.511249999999991,538,0.3265713778409091,1.4545454545454546,9,13,12,0,NA,7.536713771127752,0,0,
7754,0.5,timed-search,1,500,53,81,366,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.362,1999,0,5,10,2000,true,4.5,0,404,148,16,27,105,32,4,3,25,4.51062499999996,535,0.33116026182432434,1.4527027027027026,1,12,19,0,NA,7.094360537619572,0,0,
7758,0.5,timed-search,1,500,54,56,390,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.538,1999,0,5,10,2000,true,4.5,0,398,140,17,15,108,45,8,5,32,4.519374999999995,539,0.33646763392857143,1.4857142857142858,11,13,21,0,NA,9.957129027796997,0,0,
7756,0.5,timed-search,1,500,47,71,382,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.57,1999,0,5,10,2000,true,4.5,0,411,109,4,19,86,29,0,9,20,4.507499999999955,533,0.3044008027522936,1.311926605504587,8,9,12,0,NA,6.433721575152588,0,0,
7757,0.5,timed-search,1,500,35,77,388,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.382,1999,0,5,10,2000,true,4.5,0,390,154,14,19,121,50,4,7,39,4.510624999999978,537,0.3217583198051948,1.4090909090909092,21,11,18,0,NA,11.084938340030538,0,0,
7760,0.5,timed-search,1,500,49,82,369,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.374,1999,0,5,10,2000,true,4.5,0,403,170,25,27,118,67,9,11,47,4.518124999999998,540,0.3469381893382353,1.611764705882353,32,17,18,0,NA,14.829160326462866,0,0,
7759,0.5,timed-search,1,500,58,64,378,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.286,1999,0,5,10,2000,true,4.5,0,420,114,19,20,75,38,6,6,26,4.513124999999989,536,0.3020148026315789,1.3070175438596492,17,15,6,0,NA,8.41988644232103,0,0,
7762,0.5,timed-search,1,500,50,97,353,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.438,1999,0,5,10,2000,true,4.5,0,385,166,16,34,116,59,2,15,42,4.516874999999999,538,0.33631106457078314,1.5240963855421688,23,13,23,0,NA,13.062128130621284,0,0,
7763,0.5,timed-search,1,500,53,73,374,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.366,1999,0,5,10,2000,true,4.5,0,405,99,11,9,79,28,1,3,24,4.521249999999954,535,0.28740530303030304,1.202020202020202,5,10,13,0,NA,6.192977605750685,0,0,
7747,0.5,timed-search,1,500,53,71,376,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.314,1999,0,5,10,2000,true,4.5,0,413,151,13,25,113,51,3,12,36,4.506249999999979,536,0.32326158940397354,1.403973509933775,17,23,11,0,NA,11.317614424410593,0,0,
7764,0.5,timed-search,1,500,56,78,366,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.578,1999,0,5,10,2000,true,4.5,0,346,113,18,15,80,52,8,5,39,4.506249999999998,538,0.40787904452433627,1.991150442477876,18,20,14,0,NA,11.539528432732322,0,0,
7761,0.5,timed-search,1,500,60,67,373,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.282,1999,0,5,10,2000,true,4.5,0,377,92,12,9,71,31,5,2,24,4.512499999999975,536,0.30349864130434784,1.2934782608695652,11,8,12,0,NA,6.869806094182863,0,0,
7768,0.5,timed-search,1,500,42,68,390,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.442,1999,0,5,10,2000,true,4.5,0,380,157,17,26,114,63,8,10,45,4.504374999999976,536,0.340391122611465,1.5222929936305734,28,17,18,0,NA,13.98640210906071,0,0,
7765,0.5,timed-search,1,500,50,76,374,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.398,1999,0,5,10,2000,true,4.5,0,445,152,16,21,115,52,4,6,42,4.5074999999999665,535,0.28484786184210525,1.1907894736842106,16,13,23,0,NA,11.536328341652887,0,0,
7767,0.5,timed-search,1,500,57,63,380,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.226,1999,0,5,10,2000,true,4.5,0,390,90,8,10,72,24,4,3,17,4.51687499999998,538,0.30494791666666665,1.3222222222222222,8,5,11,0,NA,5.313408053134104,0,0,
7769,0.5,timed-search,1,500,48,85,367,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.454,1999,0,5,10,2000,true,4.5,0,400,159,17,31,111,46,3,10,33,4.503124999999985,536,0.3403965212264151,1.528301886792453,13,16,17,0,NA,10.215128383067348,0,0,
7766,0.5,timed-search,1,500,57,83,360,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.262,1999,0,5,10,2000,true,4.5,0,387,137,14,25,98,40,5,11,24,4.521250000000001,539,0.33295078695255476,1.4744525547445255,11,13,16,0,NA,8.84711086535803,0,0,
7770,0.5,timed-search,1,500,53,75,372,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.414,1999,0,5,10,2000,true,4.5,0,428,122,13,22,87,32,5,8,19,4.514374999999976,535,0.2981237192622951,1.2704918032786885,10,13,9,0,NA,7.088467395818949,0,0,
7772,0.5,timed-search,1,500,54,73,373,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.382,1999,0,5,10,2000,true,4.5,0,362,167,18,25,124,63,5,12,46,4.514374999999993,537,0.350398811751497,1.5868263473053892,21,15,27,0,NA,13.955420185518504,0,0,
7771,0.5,timed-search,1,500,46,71,383,0.25,0.25,0.25,Clumped-Poisson,5,6,Randomly placed,1.178,1999,0,5,10,2000,true,4.5,0,393,118,12,17,89,31,5,4,22,4.504999999999992,536,0.3183014433262712,1.38135593220339,11,9,11,0,NA,6.881243063263053,0,0,
