Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mean Probability of Detection for Sampled Mussels,Mean Times Sampled Mussel is Sampled,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
5636,0.5,timed-search,1,500,48,93,359,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.27,1999,0,5,10,2000,true,4.5,0,379,144,13,32,99,86,9,19,58,4.503749999999982,537,0.5987413194444444,1.4930555555555556,36,17,33,0,NA,19.095198445739737,0,0,
5639,0.5,timed-search,1,500,51,68,381,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.138,1999,0,5,10,2000,true,4.5,0,398,99,6,16,77,60,4,7,49,4.519999999999979,538,0.5729166666666666,1.3333333333333333,18,15,27,0,NA,13.274336283185901,0,0,
5638,0.5,timed-search,1,500,42,64,394,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.306,1999,0,5,10,2000,true,4.5,0,399,143,11,19,113,90,7,11,72,4.513124999999968,536,0.5882867132867133,1.4475524475524475,25,25,40,0,NA,19.941836310760426,0,0,
5640,0.5,timed-search,1,500,43,69,388,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.342,1999,0,5,10,2000,true,4.5,0,392,111,10,15,86,67,6,6,55,4.513749999999984,537,0.5906531531531531,1.4054054054054055,20,33,14,0,NA,14.843533647189197,0,0,
5642,0.5,timed-search,1,500,52,79,369,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.574,1999,0,5,10,2000,true,4.5,0,361,159,11,28,120,96,6,15,75,4.508749999999976,536,0.6023977987421384,1.490566037735849,38,26,32,0,NA,21.291932353756696,0,0,
5641,0.5,timed-search,1,500,55,63,382,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.566,1999,0,5,10,2000,true,4.5,0,428,156,21,11,124,89,15,5,69,4.504999999999954,533,0.5641025641025641,1.2692307692307692,16,32,41,0,NA,19.75582685904571,0,0,
5644,0.5,timed-search,1,500,60,76,364,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.114,1999,0,5,10,2000,true,4.5,0,406,99,6,18,75,51,3,11,37,4.5131249999999605,535,0.5606060606060606,1.2727272727272727,16,20,15,0,NA,11.300373909430926,0,0,
5643,0.5,timed-search,1,500,52,80,368,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.114,1999,0,5,10,2000,true,4.5,0,376,66,7,12,47,43,7,8,28,4.506874999999982,536,0.5795454545454546,1.378787878787879,20,12,11,0,NA,9.540979059769834,0,0,
5648,0.5,timed-search,1,500,50,84,366,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.29,1999,0,5,10,2000,true,4.5,0,417,142,17,25,100,74,5,15,54,4.514999999999984,538,0.5466549295774648,1.204225352112676,14,30,30,0,NA,16.38981173864901,0,0,
5645,0.5,timed-search,1,500,65,68,367,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.314,1999,0,5,10,2000,true,4.5,0,405,128,12,19,97,79,4,13,62,4.51499999999998,536,0.57470703125,1.34375,34,19,26,0,NA,17.497231450719898,0,0,
5646,0.5,timed-search,1,500,38,76,386,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.294,1999,0,5,10,2000,true,4.5,0,427,129,8,18,103,72,5,9,58,4.505624999999972,535,0.5843023255813954,1.372093023255814,35,19,18,0,NA,15.980024968789113,0,0,
5647,0.5,timed-search,1,500,46,72,382,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.59,1999,0,5,10,2000,true,4.5,0,416,154,18,28,108,86,12,17,57,4.503124999999979,536,0.583198051948052,1.3831168831168832,43,19,24,0,NA,19.097848716169413,0,0,
5649,0.5,timed-search,1,500,63,67,370,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.194,1999,0,5,10,2000,true,4.5,0,412,102,8,10,84,51,5,3,43,4.50812499999998,536,0.5441176470588235,1.1862745098039216,20,18,13,0,NA,11.312907250797222,0,0,
5650,0.5,timed-search,1,500,41,68,391,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.554,1999,0,5,10,2000,true,4.5,0,377,104,8,11,85,60,6,7,47,4.5068749999999795,536,0.6164362980769231,1.6057692307692308,10,21,29,0,NA,13.312994036888147,0,0,
5651,0.5,timed-search,1,500,50,73,377,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.386,1999,0,5,10,2000,true,4.5,0,414,146,10,26,110,83,3,17,63,4.504375,536,0.5522260273972602,1.2534246575342465,20,52,11,0,NA,18.42652976273068,0,0,
5652,0.5,timed-search,1,500,55,71,374,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.554,1999,0,5,10,2000,true,4.5,0,380,110,12,12,86,67,6,6,55,4.52249999999996,534,0.5839488636363637,1.4,28,16,23,0,NA,14.814814814814946,0,0,
5653,0.5,timed-search,1,500,59,82,359,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.522,1999,0,5,10,2000,true,4.5,0,402,177,22,31,124,99,12,20,67,4.513124999999963,535,0.5780367231638418,1.3559322033898304,29,38,32,0,NA,21.93601994183649,0,0,
5654,0.5,timed-search,1,500,44,72,384,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.482,1999,0,5,10,2000,true,4.5,0,370,113,14,19,80,70,10,9,51,4.507499999999953,533,0.598174778761062,1.4513274336283186,21,35,14,0,NA,15.529672767609702,0,0,
5656,0.5,timed-search,1,500,51,72,377,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.398,1999,0,5,10,2000,true,4.5,0,397,159,14,16,129,106,10,12,84,4.518749999999983,537,0.6211674528301887,1.6037735849056605,22,26,58,0,NA,23.45781466113425,0,0,
5655,0.5,timed-search,1,500,59,73,368,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.178,1999,0,5,10,2000,true,4.5,0,413,113,12,15,86,72,8,8,56,4.513749999999981,538,0.5641592920353983,1.2831858407079646,18,25,29,0,NA,15.95126003877049,0,0,
5657,0.5,timed-search,1,500,42,65,393,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.274,1999,0,5,10,2000,true,4.5,0,398,152,13,16,123,87,10,11,66,4.512499999999987,537,0.5995065789473685,1.4736842105263157,33,21,33,0,NA,19.279778393351858,0,0,
5659,0.5,timed-search,1,500,54,66,380,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.342,1999,0,5,10,2000,true,4.5,0,375,170,20,22,128,107,12,18,77,4.508750000000002,537,0.6022058823529411,1.464705882352941,43,36,28,0,NA,23.73163293595785,0,0,
5658,0.5,timed-search,1,500,57,90,353,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.282,1999,0,5,10,2000,true,4.5,0,406,160,15,34,111,87,10,23,54,4.504999999999992,536,0.5939453125,1.44375,29,32,26,0,NA,19.31187569367373,0,0,
5661,0.5,timed-search,1,500,48,85,367,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.298,1999,0,5,10,2000,true,4.5,0,427,103,15,19,69,60,8,14,38,4.513124999999986,537,0.5697815533980582,1.3300970873786409,16,26,18,0,NA,13.294557540506895,0,0,
5663,0.5,timed-search,1,500,54,64,382,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.306,1999,0,5,10,2000,true,4.5,0,385,175,19,25,131,108,11,15,82,4.507499999999982,536,0.5914285714285714,1.4628571428571429,28,49,31,0,NA,23.96006655574053,0,0,
5665,0.5,timed-search,1,500,48,62,390,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.198,1999,0,5,10,2000,true,4.5,0,398,95,7,9,79,60,7,5,48,4.5024999999999915,536,0.5769736842105263,1.3368421052631578,17,17,26,0,NA,13.325930038867321,0,0,
5660,0.5,timed-search,1,500,46,71,383,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.266,1999,0,5,10,2000,true,4.5,0,419,151,14,20,117,83,8,11,64,4.508749999999981,537,0.5649834437086093,1.2847682119205297,45,9,29,0,NA,18.408649847518788,0,0,
5667,0.5,timed-search,1,500,54,76,370,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.066,1999,0,5,10,2000,true,4.5,0,407,117,9,22,86,65,6,9,50,4.503124999999982,536,0.5825320512820513,1.4188034188034189,14,32,19,0,NA,14.434420541290828,0,0,
5668,0.5,timed-search,1,500,44,73,383,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.386,1999,0,5,10,2000,true,4.5,0,393,104,10,20,74,61,2,15,44,4.5043749999999845,537,0.5749699519230769,1.4038461538461537,18,27,16,0,NA,13.542389343693678,0,0,
5662,0.5,timed-search,1,500,40,85,375,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.442,1999,0,5,10,2000,true,4.5,0,429,176,12,28,136,109,6,21,82,4.503749999999969,535,0.5774147727272727,1.3238636363636365,25,32,52,0,NA,24.20205384401904,0,0,
5670,0.5,timed-search,1,500,55,76,369,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.374,1999,0,5,10,2000,true,4.5,0,395,107,12,17,78,64,9,9,46,4.5024999999999595,533,0.592873831775701,1.4018691588785046,36,19,9,0,NA,14.21432537479191,0,0,
5669,0.5,timed-search,1,500,53,76,371,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.478,1999,0,5,10,2000,true,4.5,0,411,157,13,26,118,96,10,11,75,4.519999999999961,536,0.5625,1.2802547770700636,22,42,32,0,NA,21.238938053097527,0,0,
5666,0.5,timed-search,1,500,52,69,379,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.402,1999,0,5,10,2000,true,4.5,0,398,74,8,9,57,42,5,3,34,4.508749999999964,534,0.6283783783783784,1.6216216216216217,22,9,11,0,NA,9.315220404768581,0,0,
5664,0.5,timed-search,1,500,54,83,363,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.342,1999,0,5,10,2000,true,4.5,0,424,139,16,19,104,72,8,9,55,4.519374999999956,535,0.552158273381295,1.2374100719424461,23,18,31,0,NA,15.931406444475332,0,0,
5671,0.5,timed-search,1,500,48,94,358,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.498,1999,0,5,10,2000,true,4.5,0,399,202,20,45,137,119,12,30,77,4.503750000000002,537,0.5847772277227723,1.3613861386138615,46,39,34,0,NA,26.422425756314173,0,0,
5674,0.5,timed-search,1,500,44,70,386,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.422,1999,0,5,10,2000,true,4.5,0,422,179,19,22,138,94,9,9,76,4.509375000000001,537,0.5590083798882681,1.2793296089385475,38,21,35,0,NA,20.84546084546084,0,0,
5673,0.5,timed-search,1,500,46,80,374,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.582,1999,0,5,10,2000,true,4.5,0,437,128,11,19,98,76,7,13,56,4.511874999999959,534,0.59814453125,1.4453125,21,35,20,0,NA,16.844438287851656,0,0,
5672,0.5,timed-search,1,500,50,67,383,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.158,1999,0,5,10,2000,true,4.5,0,374,125,14,16,95,74,10,9,55,4.5081249999999935,537,0.6065,1.544,31,14,29,0,NA,16.41480659919592,0,0,
5677,0.5,timed-search,1,500,51,70,379,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.302,1999,0,5,10,2000,true,4.5,0,401,164,15,16,133,92,6,11,75,4.509374999999993,537,0.588795731707317,1.4329268292682926,25,31,36,0,NA,20.401940401940433,0,0,
5675,0.5,timed-search,1,500,63,78,359,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.374,1999,0,5,10,2000,true,4.5,0,411,110,14,11,85,66,8,6,52,4.508124999999975,536,0.5573863636363636,1.2545454545454546,32,14,20,0,NA,14.64023291279642,0,0,
5678,0.5,timed-search,1,500,42,70,388,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.154,1999,0,5,10,2000,true,4.5,0,389,98,11,21,66,65,7,15,43,4.507499999999973,536,0.5816326530612245,1.3571428571428572,26,23,16,0,NA,14.420410427066088,0,0,
5676,0.5,timed-search,1,500,46,71,383,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.29,1999,0,5,10,2000,true,4.5,0,414,172,14,21,137,104,11,10,83,4.515624999999983,538,0.5828488372093024,1.3604651162790697,27,46,31,0,NA,23.031141868512197,0,0,
5679,0.5,timed-search,1,500,43,74,383,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.234,1999,0,5,10,2000,true,4.5,0,436,128,8,19,101,64,2,11,51,4.515624999999985,538,0.533203125,1.1484375,32,13,19,0,NA,14.173010380622884,0,0,
5681,0.5,timed-search,1,500,49,65,386,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.438,1999,0,5,10,2000,true,4.5,0,411,106,8,14,84,60,4,9,47,4.504999999999983,536,0.558372641509434,1.2735849056603774,14,29,17,0,NA,13.318534961154324,0,0,
5680,0.5,timed-search,1,500,44,74,382,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.354,1999,0,5,10,2000,true,4.5,0,384,81,8,14,59,49,5,11,33,4.505624999999977,536,0.5740740740740741,1.3209876543209877,30,7,12,0,NA,10.875294770425912,0,0,
5685,0.5,timed-search,1,500,51,77,372,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.694,1999,0,5,10,2000,true,4.5,0,421,119,14,21,84,61,9,9,43,4.51124999999998,537,0.5577731092436975,1.2436974789915967,17,14,30,0,NA,13.521751177611586,0,0,
5683,0.5,timed-search,1,500,54,58,388,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.426,1999,0,5,10,2000,true,4.5,0,402,141,14,19,108,77,6,12,59,4.506874999999961,534,0.5695921985815603,1.3333333333333333,34,38,5,0,NA,17.085009014006527,0,0,
5684,0.5,timed-search,1,500,63,85,352,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.354,1999,0,5,10,2000,true,4.5,0,417,159,21,22,116,88,12,14,62,4.524999999999993,539,0.5613207547169812,1.270440251572327,25,20,43,0,NA,19.447513812154725,0,0,
5690,0.5,timed-search,1,500,50,64,386,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.574,1999,0,5,10,2000,true,4.5,0,404,198,17,29,152,110,9,16,85,4.506249999999996,537,0.5945391414141414,1.4494949494949494,30,47,33,0,NA,24.410540915395305,0,0,
5689,0.5,timed-search,1,500,51,85,364,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.25,1999,0,5,10,2000,true,4.5,0,399,121,15,23,83,67,9,12,46,4.500624999999981,536,0.5747675619834711,1.3388429752066116,23,20,24,0,NA,14.886821274823005,0,0,
5693,0.5,timed-search,1,500,41,66,393,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.15,1999,0,5,10,2000,true,4.5,0,400,121,8,19,94,63,6,9,48,4.503749999999985,536,0.577995867768595,1.3553719008264462,31,13,19,0,NA,13.988343047460496,0,0,
5694,0.5,timed-search,1,500,52,80,368,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.182,1999,0,5,10,2000,true,4.5,0,386,105,8,19,78,59,4,12,43,4.500624999999991,536,0.5773809523809523,1.380952380952381,11,22,26,0,NA,13.109290376336645,0,0,
5682,0.5,timed-search,1,500,59,72,369,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.534,1999,0,5,10,2000,true,4.5,0,399,124,15,16,93,73,7,10,56,4.509374999999987,537,0.5836693548387096,1.4112903225806452,18,36,19,0,NA,16.188496188496234,0,0,
5692,0.5,timed-search,1,500,45,86,369,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.478,1999,0,5,10,2000,true,4.5,0,370,66,9,12,45,43,6,6,31,4.512499999999972,536,0.5587121212121212,1.2727272727272727,8,21,14,0,NA,9.529085872576237,0,0,
5688,0.5,timed-search,1,500,55,71,374,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.222,1999,0,5,10,2000,true,4.5,0,365,135,17,16,102,91,11,9,71,4.519374999999982,538,0.6222222222222222,1.5777777777777777,21,26,44,0,NA,20.13552758954509,0,0,
5687,0.5,timed-search,1,500,58,68,374,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.182,1999,0,5,10,2000,true,4.5,0,421,154,20,18,116,93,12,10,71,4.519999999999987,539,0.588474025974026,1.422077922077922,28,33,32,0,NA,20.575221238938113,0,0,
5691,0.5,timed-search,1,500,63,78,359,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.422,1999,0,5,10,2000,true,4.5,0,409,110,11,19,80,61,6,11,44,4.523749999999977,538,0.5880681818181818,1.4,20,15,26,0,NA,13.484387952473128,0,0,
5696,0.5,timed-search,1,500,50,68,382,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.262,1999,0,5,10,2000,true,4.5,0,379,117,12,15,90,62,6,12,44,4.501249999999979,536,0.5908119658119658,1.4102564102564104,27,24,11,0,NA,13.773951680088928,0,0,
5695,0.5,timed-search,1,500,46,81,373,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.378,1999,0,5,10,2000,true,4.5,0,451,171,17,26,128,101,12,13,76,4.504999999999969,535,0.5745614035087719,1.3157894736842106,44,24,33,0,NA,22.419533851276515,0,0,
5697,0.5,timed-search,1,500,56,66,378,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.146,1999,0,5,10,2000,true,4.5,0,381,116,13,9,94,71,8,6,57,4.516874999999983,538,0.572198275862069,1.3189655172413792,33,24,14,0,NA,15.71883215718838,0,0,
5698,0.5,timed-search,1,500,47,83,370,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.39,1999,0,5,10,2000,true,4.5,0,385,108,15,12,81,63,9,9,45,4.522499999999956,535,0.5949074074074074,1.4444444444444444,19,23,21,0,NA,13.930348258706601,0,0,
5699,0.5,timed-search,1,500,53,64,383,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.274,1999,0,5,10,2000,true,4.5,0,388,113,10,16,87,60,4,9,47,4.516249999999975,537,0.5663716814159292,1.3008849557522124,17,30,13,0,NA,13.285358427899327,0,0,
5700,0.5,timed-search,1,500,46,81,373,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.518,1999,0,5,10,2000,true,4.5,0,416,181,25,26,130,100,14,17,69,4.519999999999985,539,0.5687154696132597,1.292817679558011,32,17,51,0,NA,22.123893805309805,0,0,
5686,0.5,timed-search,1,500,50,74,376,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.266,1999,0,5,10,2000,true,4.5,0,429,142,15,22,105,86,7,13,66,4.5243749999999805,539,0.5743838028169014,1.3169014084507042,19,29,38,0,NA,19.00815029700243,0,0,
5703,0.5,timed-search,1,500,49,80,371,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.45,1999,0,5,10,2000,true,4.5,0,384,122,14,23,85,79,8,16,55,4.515624999999977,537,0.6060450819672131,1.5163934426229508,7,34,38,0,NA,17.494809688581405,0,0,
5701,0.5,timed-search,1,500,52,73,375,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.242,1999,0,5,10,2000,true,4.5,0,406,116,15,13,88,62,5,3,54,4.515625000000002,538,0.587823275862069,1.3793103448275863,28,6,28,0,NA,13.73010380622837,0,0,
5702,0.5,timed-search,1,500,52,88,360,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.31,1999,0,5,10,2000,true,4.5,0,416,178,23,24,131,101,13,12,76,4.513749999999986,538,0.5965589887640449,1.4101123595505618,43,22,36,0,NA,22.376073109941917,0,0,
5705,0.5,timed-search,1,500,48,74,378,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.162,1999,0,5,10,2000,true,4.5,0,417,86,7,20,59,50,2,12,36,4.506874999999979,536,0.5319767441860465,1.1395348837209303,12,14,24,0,NA,11.094161697406792,0,0,
5704,0.5,timed-search,1,500,48,90,362,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.31,1999,0,5,10,2000,true,4.5,0,390,97,9,17,71,58,6,11,41,4.523124999999971,538,0.5892396907216495,1.422680412371134,23,19,16,0,NA,12.82299295288111,0,0,
5707,0.5,timed-search,1,500,56,77,367,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.286,1999,0,5,10,2000,true,4.5,0,405,152,21,23,108,76,9,13,54,4.514374999999989,538,0.5853207236842105,1.4342105263157894,28,22,26,0,NA,16.83511006506996,0,0,
5708,0.5,timed-search,1,500,43,58,399,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.222,1999,0,5,10,2000,true,4.5,0,390,133,17,16,100,90,10,9,71,4.519374999999972,537,0.5892857142857143,1.4210526315789473,31,34,25,0,NA,19.914258055594097,0,0,
5709,0.5,timed-search,1,500,50,67,383,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.306,1999,0,5,10,2000,true,4.5,0,391,134,13,16,105,69,5,8,56,4.514374999999967,535,0.5874533582089553,1.4029850746268657,24,27,18,0,NA,15.284507822234639,0,0,
5706,0.5,timed-search,1,500,52,77,371,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.454,1999,0,5,10,2000,true,4.5,0,380,118,17,15,86,77,9,13,55,4.519999999999979,538,0.6138771186440678,1.5508474576271187,10,22,45,0,NA,17.035398230088575,0,0,
5710,0.5,timed-search,1,500,49,70,381,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.35,1999,0,5,10,2000,true,4.5,0,397,126,14,20,92,77,10,13,54,4.513124999999956,534,0.5873015873015873,1.4047619047619047,26,30,21,0,NA,17.06134884365063,0,0,
5712,0.5,timed-search,1,500,41,67,392,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.394,1999,0,5,10,2000,true,4.5,0,401,176,14,25,137,104,10,17,77,4.523749999999987,539,0.6086647727272727,1.5227272727272727,34,11,59,0,NA,22.989776181265608,0,0,
5711,0.5,timed-search,1,500,58,69,373,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.23,1999,0,5,10,2000,true,4.5,0,389,110,12,20,78,65,5,13,47,4.521874999999962,535,0.5761363636363637,1.3363636363636364,30,12,23,0,NA,14.374568071872961,0,0,
5714,0.5,timed-search,1,500,51,82,367,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.254,1999,0,5,10,2000,true,4.5,0,409,52,2,15,35,27,1,8,18,4.521874999999989,538,0.5673076923076923,1.2884615384615385,8,8,11,0,NA,5.970974429854887,0,0,
5716,0.5,timed-search,1,500,54,75,371,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.506,1999,0,5,10,2000,true,4.5,0,411,106,7,16,83,62,5,11,46,4.519999999999997,539,0.5698702830188679,1.330188679245283,32,11,19,0,NA,13.716814159292046,0,0,
5713,0.5,timed-search,1,500,65,76,359,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.506,1999,0,5,10,2000,true,4.5,0,378,132,20,16,96,68,7,11,50,4.513124999999985,537,0.5894886363636364,1.4318181818181819,27,26,15,0,NA,15.067165212574485,0,0,
5715,0.5,timed-search,1,500,47,81,372,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.506,1999,0,5,10,2000,true,4.5,0,416,126,8,19,99,71,6,11,54,4.503749999999954,532,0.5803571428571429,1.3412698412698412,39,15,17,0,NA,15.76464057729686,0,0,
5717,0.5,timed-search,1,500,56,68,376,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.334,1999,0,5,10,2000,true,4.5,0,425,115,17,14,84,64,8,9,47,4.514374999999973,536,0.5630434782608695,1.2608695652173914,31,14,19,0,NA,14.17693479163791,0,0,
5720,0.5,timed-search,1,500,58,80,362,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.51,1999,0,5,10,2000,true,4.5,0,383,109,11,14,84,62,3,10,49,4.501874999999992,536,0.5814220183486238,1.3394495412844036,34,9,19,0,NA,13.772039428016129,0,0,
5718,0.5,timed-search,1,500,39,87,374,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.598,1999,0,5,10,2000,true,4.5,0,407,140,15,31,94,72,8,18,46,4.522499999999983,537,0.5410714285714285,1.1857142857142857,17,21,34,0,NA,15.920398009950308,0,0,
5721,0.5,timed-search,1,500,54,79,367,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.474,1999,0,5,10,2000,true,4.5,0,374,81,6,15,60,50,4,9,37,4.513749999999988,538,0.621141975308642,1.5679012345679013,26,11,13,0,NA,11.077263915812823,0,0,
5722,0.5,timed-search,1,500,53,78,369,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.266,1999,0,5,10,2000,true,4.5,0,392,128,10,14,104,74,4,9,61,4.5137499999999955,538,0.5791015625,1.3515625,24,20,30,0,NA,16.39435059540295,0,0,
5719,0.5,timed-search,1,500,54,88,358,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.606,1999,0,5,10,2000,true,4.5,0,402,130,11,19,100,73,6,11,56,4.521874999999974,536,0.5653846153846154,1.2769230769230768,27,26,20,0,NA,16.143745680718823,0,0,
5723,0.5,timed-search,1,500,45,66,389,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.394,1999,0,5,10,2000,true,4.5,0,404,98,7,13,78,56,3,5,48,4.505624999999986,536,0.5720663265306123,1.3265306122448979,18,17,21,0,NA,12.42890830905816,0,0,
5724,0.5,timed-search,1,500,51,72,377,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.298,1999,0,5,10,2000,true,4.5,0,394,122,16,15,91,61,7,6,48,4.508124999999973,536,0.5901639344262295,1.4508196721311475,16,19,26,0,NA,13.531124358796697,0,0,
5725,0.5,timed-search,1,500,53,91,356,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.234,1999,0,5,10,2000,true,4.5,0,428,137,13,22,102,81,8,11,62,4.524374999999979,538,0.5515510948905109,1.2335766423357664,20,37,24,0,NA,17.903025279734855,0,0,
5726,0.5,timed-search,1,500,40,84,376,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.254,1999,0,5,10,2000,true,4.5,0,415,135,7,23,105,75,3,12,60,4.519999999999974,538,0.5462962962962963,1.2,10,37,28,0,NA,16.592920353982397,0,0,
5729,0.5,timed-search,1,500,57,51,392,0.5,0.5,0.5,Clumped-Poisson,5,6,Randomly placed,1.338,1999,0,5,10,2000,true,4.5,0,405,104,14,11,79,58,9,5,44,4.504374999999997,537,0.5727163461538461,1.3461538461538463,22,18,18,0,NA,12.876370195643133,0,0,
