Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Estimated Density,Mussels Per Person Hour,HH metric,HH Variance,
8107,0.5,transect,0.5,250,20,38,192,Clumped-Poisson,10,2,One shore only,1.611,10,34,4,10,90,true,4.5,0,136,17,2,4,11,17,2,4,11,1.1333333333333333,0.5,0,0,0,
8109,0.5,transect,0.5,250,24,45,181,Clumped-Poisson,10,2,One shore only,1.515,10,34,4,10,90,true,4.5,0,136,17,3,4,10,17,3,4,10,1.1333333333333333,0.5,0,0,0,
8110,0.5,transect,0.5,250,26,32,192,Clumped-Poisson,10,2,One shore only,1.635,10,34,4,10,90,true,4.5,0,136,13,2,3,8,13,2,3,8,1.1333333333333333,0.38235294117647056,0,0,0,
8112,0.5,transect,0.5,250,22,46,182,Clumped-Poisson,10,2,One shore only,1.491,10,34,4,10,90,true,4.5,0,136,16,1,5,10,16,1,5,10,1.1333333333333333,0.47058823529411764,0,0,0,
8116,0.5,transect,0.5,250,23,34,193,Clumped-Poisson,10,2,One shore only,1.587,10,34,4,10,90,true,4.5,0,136,11,2,3,6,11,2,3,6,1.1333333333333333,0.3235294117647059,0,0,0,
8108,0.5,transect,0.5,250,27,34,189,Clumped-Poisson,10,2,One shore only,1.619,10,34,4,10,90,true,4.5,0,136,9,0,1,8,9,0,1,8,1.1333333333333333,0.2647058823529412,0,0,0,
8114,0.5,transect,0.5,250,21,43,186,Clumped-Poisson,10,2,One shore only,1.563,10,34,4,10,90,true,4.5,0,136,24,5,5,14,24,5,5,14,1.1333333333333333,0.7058823529411765,0,0,0,
8113,0.5,transect,0.5,250,20,32,198,Clumped-Poisson,10,2,One shore only,1.411,10,34,4,10,90,true,4.5,0,136,18,2,3,13,18,2,3,13,1.1333333333333333,0.5294117647058824,0,0,0,
8111,0.5,transect,0.5,250,23,37,190,Clumped-Poisson,10,2,One shore only,1.715,10,34,4,10,90,true,4.5,0,136,25,5,3,17,25,5,3,17,1.1333333333333333,0.7352941176470589,0,0,0,
8117,0.5,transect,0.5,250,28,39,183,Clumped-Poisson,10,2,One shore only,1.867,10,34,4,10,90,true,4.5,0,136,16,2,2,12,16,2,2,12,1.1333333333333333,0.47058823529411764,0,0,0,
8119,0.5,transect,0.5,250,34,48,168,Clumped-Poisson,10,2,One shore only,1.291,10,34,4,10,90,true,4.5,0,136,18,3,4,11,18,3,4,11,1.1333333333333333,0.5294117647058824,0,0,0,
8118,0.5,transect,0.5,250,25,41,184,Clumped-Poisson,10,2,One shore only,1.915,10,34,4,10,90,true,4.5,0,136,23,3,2,18,23,3,2,18,1.1333333333333333,0.6764705882352942,0,0,0,
8115,0.5,transect,0.5,250,28,31,191,Clumped-Poisson,10,2,One shore only,1.611,10,34,4,10,90,true,4.5,0,136,10,1,0,9,10,1,0,9,1.1333333333333333,0.29411764705882354,0,0,0,
8123,0.5,transect,0.5,250,23,36,191,Clumped-Poisson,10,2,One shore only,1.667,10,34,4,10,90,true,4.5,0,136,10,1,2,7,10,1,2,7,1.1333333333333333,0.29411764705882354,0,0,0,
8124,0.5,transect,0.5,250,21,45,184,Clumped-Poisson,10,2,One shore only,1.563,10,34,4,10,90,true,4.5,0,136,16,1,3,12,16,1,3,12,1.1333333333333333,0.47058823529411764,0,0,0,
8121,0.5,transect,0.5,250,33,32,185,Clumped-Poisson,10,2,One shore only,1.555,10,34,4,10,90,true,4.5,0,136,22,0,3,19,22,0,3,19,1.1333333333333333,0.6470588235294118,0,0,0,
8122,0.5,transect,0.5,250,24,36,190,Clumped-Poisson,10,2,One shore only,1.763,10,34,4,10,90,true,4.5,0,136,23,1,2,20,23,1,2,20,1.1333333333333333,0.6764705882352942,0,0,0,
8125,0.5,transect,0.5,250,25,40,185,Clumped-Poisson,10,2,One shore only,1.483,10,34,4,10,90,true,4.5,0,136,25,4,0,21,25,4,0,21,1.1333333333333333,0.7352941176470589,0,0,0,
8126,0.5,transect,0.5,250,23,41,186,Clumped-Poisson,10,2,One shore only,1.379,10,34,4,10,90,true,4.5,0,136,18,2,4,12,18,2,4,12,1.1333333333333333,0.5294117647058824,0,0,0,
8120,0.5,transect,0.5,250,33,44,173,Clumped-Poisson,10,2,One shore only,1.779,10,34,4,10,90,true,4.5,0,136,19,2,4,13,19,2,4,13,1.1333333333333333,0.5588235294117647,0,0,0,
8128,0.5,transect,0.5,250,30,32,188,Clumped-Poisson,10,2,One shore only,1.531,10,34,4,10,90,true,4.5,0,136,22,3,0,19,22,3,0,19,1.1333333333333333,0.6470588235294118,0,0,0,
8127,0.5,transect,0.5,250,20,40,190,Clumped-Poisson,10,2,One shore only,1.659,10,34,4,10,90,true,4.5,0,136,13,0,3,10,13,0,3,10,1.1333333333333333,0.38235294117647056,0,0,0,
8133,0.5,transect,0.5,250,31,27,192,Clumped-Poisson,10,2,One shore only,1.947,10,34,4,10,90,true,4.5,0,136,18,2,3,13,18,2,3,13,1.1333333333333333,0.5294117647058824,0,0,0,
8129,0.5,transect,0.5,250,22,32,196,Clumped-Poisson,10,2,One shore only,1.731,10,34,4,10,90,true,4.5,0,136,14,1,1,12,14,1,1,12,1.1333333333333333,0.4117647058823529,0,0,0,
8136,0.5,transect,0.5,250,25,45,180,Clumped-Poisson,10,2,One shore only,1.819,10,34,4,10,90,true,4.5,0,136,23,1,4,18,23,1,4,18,1.1333333333333333,0.6764705882352942,0,0,0,
8134,0.5,transect,0.5,250,24,42,184,Clumped-Poisson,10,2,One shore only,1.515,10,34,4,10,90,true,4.5,0,136,15,1,4,10,15,1,4,10,1.1333333333333333,0.4411764705882353,0,0,0,
8130,0.5,transect,0.5,250,27,30,193,Clumped-Poisson,10,2,One shore only,1.683,10,34,4,10,90,true,4.5,0,136,13,2,2,9,13,2,2,9,1.1333333333333333,0.38235294117647056,0,0,0,
8135,0.5,transect,0.5,250,20,40,190,Clumped-Poisson,10,2,One shore only,1.491,10,34,4,10,90,true,4.5,0,136,13,1,1,11,13,1,1,11,1.1333333333333333,0.38235294117647056,0,0,0,
8132,0.5,transect,0.5,250,25,40,185,Clumped-Poisson,10,2,One shore only,1.531,10,34,4,10,90,true,4.5,0,136,21,3,1,17,21,3,1,17,1.1333333333333333,0.6176470588235294,0,0,0,
8137,0.5,transect,0.5,250,19,37,194,Clumped-Poisson,10,2,One shore only,1.787,10,34,4,10,90,true,4.5,0,136,9,1,2,6,9,1,2,6,1.1333333333333333,0.2647058823529412,0,0,0,
8138,0.5,transect,0.5,250,28,45,177,Clumped-Poisson,10,2,One shore only,1.435,10,34,4,10,90,true,4.5,0,136,18,2,3,13,18,2,3,13,1.1333333333333333,0.5294117647058824,0,0,0,
8131,0.5,transect,0.5,250,27,35,188,Clumped-Poisson,10,2,One shore only,1.627,10,34,4,10,90,true,4.5,0,136,14,1,6,7,14,1,6,7,1.1333333333333333,0.4117647058823529,0,0,0,
8140,0.5,transect,0.5,250,22,33,195,Clumped-Poisson,10,2,One shore only,1.379,10,34,4,10,90,true,4.5,0,136,14,0,3,11,14,0,3,11,1.1333333333333333,0.4117647058823529,0,0,0,
8139,0.5,transect,0.5,250,28,33,189,Clumped-Poisson,10,2,One shore only,1.499,10,34,4,10,90,true,4.5,0,136,21,0,3,18,21,0,3,18,1.1333333333333333,0.6176470588235294,0,0,0,
8142,0.5,transect,0.5,250,26,43,181,Clumped-Poisson,10,2,One shore only,1.523,10,34,4,10,90,true,4.5,0,136,17,3,5,9,17,3,5,9,1.1333333333333333,0.5,0,0,0,
8141,0.5,transect,0.5,250,28,36,186,Clumped-Poisson,10,2,One shore only,1.739,10,34,4,10,90,true,4.5,0,136,16,3,2,11,16,3,2,11,1.1333333333333333,0.47058823529411764,0,0,0,
8145,0.5,transect,0.5,250,26,28,196,Clumped-Poisson,10,2,One shore only,1.715,10,34,4,10,90,true,4.5,0,136,12,2,1,9,12,2,1,9,1.1333333333333333,0.35294117647058826,0,0,0,
8148,0.5,transect,0.5,250,20,43,187,Clumped-Poisson,10,2,One shore only,1.611,10,34,4,10,90,true,4.5,0,136,13,1,4,8,13,1,4,8,1.1333333333333333,0.38235294117647056,0,0,0,
8147,0.5,transect,0.5,250,24,41,185,Clumped-Poisson,10,2,One shore only,1.691,10,34,4,10,90,true,4.5,0,136,9,1,2,6,9,1,2,6,1.1333333333333333,0.2647058823529412,0,0,0,
8144,0.5,transect,0.5,250,25,42,183,Clumped-Poisson,10,2,One shore only,1.907,10,34,4,10,90,true,4.5,0,136,16,4,2,10,16,4,2,10,1.1333333333333333,0.47058823529411764,0,0,0,
8149,0.5,transect,0.5,250,19,40,191,Clumped-Poisson,10,2,One shore only,1.571,10,34,4,10,90,true,4.5,0,136,14,2,1,11,14,2,1,11,1.1333333333333333,0.4117647058823529,0,0,0,
8143,0.5,transect,0.5,250,26,33,191,Clumped-Poisson,10,2,One shore only,1.475,10,34,4,10,90,true,4.5,0,136,17,1,2,14,17,1,2,14,1.1333333333333333,0.5,0,0,0,
8150,0.5,transect,0.5,250,24,33,193,Clumped-Poisson,10,2,One shore only,1.611,10,34,4,10,90,true,4.5,0,136,19,4,2,13,19,4,2,13,1.1333333333333333,0.5588235294117647,0,0,0,
8153,0.5,transect,0.5,250,26,36,188,Clumped-Poisson,10,2,One shore only,1.627,10,34,4,20,90,true,4.5,0,136,15,1,2,12,15,1,2,12,1.1333333333333333,0.4411764705882353,0,0,0,
8151,0.5,transect,0.5,250,27,35,188,Clumped-Poisson,10,2,One shore only,1.683,10,34,4,20,90,true,4.5,0,136,11,0,2,9,11,0,2,9,1.1333333333333333,0.3235294117647059,0,0,0,
8152,0.5,transect,0.5,250,29,45,176,Clumped-Poisson,10,2,One shore only,1.851,10,34,4,20,90,true,4.5,0,136,22,2,6,14,22,2,6,14,1.1333333333333333,0.6470588235294118,0,0,0,
8155,0.5,transect,0.5,250,23,34,193,Clumped-Poisson,10,2,One shore only,1.523,10,34,4,20,90,true,4.5,0,136,16,2,4,10,16,2,4,10,1.1333333333333333,0.47058823529411764,0,0,0,
8156,0.5,transect,0.5,250,24,45,181,Clumped-Poisson,10,2,One shore only,2.347,10,34,4,20,90,true,4.5,0,136,17,2,4,11,17,2,4,11,1.1333333333333333,0.5,0,0,0,
8157,0.5,transect,0.5,250,21,39,190,Clumped-Poisson,10,2,One shore only,1.771,10,34,4,20,90,true,4.5,0,136,14,0,2,12,14,0,2,12,1.1333333333333333,0.4117647058823529,0,0,0,
8159,0.5,transect,0.5,250,18,34,198,Clumped-Poisson,10,2,One shore only,1.651,10,34,4,20,90,true,4.5,0,136,22,1,2,19,22,1,2,19,1.1333333333333333,0.6470588235294118,0,0,0,
8154,0.5,transect,0.5,250,25,43,182,Clumped-Poisson,10,2,One shore only,1.659,10,34,4,20,90,true,4.5,0,136,13,1,3,9,13,1,3,9,1.1333333333333333,0.38235294117647056,0,0,0,
8158,0.5,transect,0.5,250,20,27,203,Clumped-Poisson,10,2,One shore only,1.707,10,34,4,20,90,true,4.5,0,136,15,0,1,14,15,0,1,14,1.1333333333333333,0.4411764705882353,0,0,0,
8160,0.5,transect,0.5,250,23,45,182,Clumped-Poisson,10,2,One shore only,1.547,10,34,4,20,90,true,4.5,0,136,17,4,1,12,17,4,1,12,1.1333333333333333,0.5,0,0,0,
8162,0.5,transect,0.5,250,24,27,199,Clumped-Poisson,10,2,One shore only,1.739,10,34,4,20,90,true,4.5,0,136,10,0,0,10,10,0,0,10,1.1333333333333333,0.29411764705882354,0,0,0,
8163,0.5,transect,0.5,250,27,39,184,Clumped-Poisson,10,2,One shore only,1.579,10,34,4,20,90,true,4.5,0,136,18,3,0,15,18,3,0,15,1.1333333333333333,0.5294117647058824,0,0,0,
8146,0.5,transect,0.5,250,27,40,183,Clumped-Poisson,10,2,One shore only,1.979,10,34,4,10,90,true,4.5,0,136,22,1,5,16,22,1,5,16,1.1333333333333333,0.6470588235294118,0,0,0,
8161,0.5,transect,0.5,250,33,33,184,Clumped-Poisson,10,2,One shore only,1.587,10,34,4,20,90,true,4.5,0,136,21,2,2,17,21,2,2,17,1.1333333333333333,0.6176470588235294,0,0,0,
8169,0.5,transect,0.5,250,25,43,182,Clumped-Poisson,10,2,One shore only,1.739,10,34,4,20,90,true,4.5,0,136,20,6,2,12,20,6,2,12,1.1333333333333333,0.5882352941176471,0,0,0,
8167,0.5,transect,0.5,250,35,35,180,Clumped-Poisson,10,2,One shore only,1.571,10,34,4,20,90,true,4.5,0,136,8,1,0,7,8,1,0,7,1.1333333333333333,0.23529411764705882,0,0,0,
8166,0.5,transect,0.5,250,22,37,191,Clumped-Poisson,10,2,One shore only,1.595,10,34,4,20,90,true,4.5,0,136,18,0,3,15,18,0,3,15,1.1333333333333333,0.5294117647058824,0,0,0,
8168,0.5,transect,0.5,250,26,41,183,Clumped-Poisson,10,2,One shore only,1.851,10,34,4,20,90,true,4.5,0,136,20,3,5,12,20,3,5,12,1.1333333333333333,0.5882352941176471,0,0,0,
8165,0.5,transect,0.5,250,30,24,196,Clumped-Poisson,10,2,One shore only,1.667,10,34,4,20,90,true,4.5,0,136,17,1,2,14,17,1,2,14,1.1333333333333333,0.5,0,0,0,
8170,0.5,transect,0.5,250,26,38,186,Clumped-Poisson,10,2,One shore only,1.595,10,34,4,20,90,true,4.5,0,136,12,1,0,11,12,1,0,11,1.1333333333333333,0.35294117647058826,0,0,0,
8164,0.5,transect,0.5,250,37,31,182,Clumped-Poisson,10,2,One shore only,1.419,10,34,4,20,90,true,4.5,0,136,17,1,1,15,17,1,1,15,1.1333333333333333,0.5,0,0,0,
8172,0.5,transect,0.5,250,27,29,194,Clumped-Poisson,10,2,One shore only,1.683,10,34,4,20,90,true,4.5,0,136,16,1,2,13,16,1,2,13,1.1333333333333333,0.47058823529411764,0,0,0,
8171,0.5,transect,0.5,250,20,38,192,Clumped-Poisson,10,2,One shore only,1.643,10,34,4,20,90,true,4.5,0,136,17,2,2,13,17,2,2,13,1.1333333333333333,0.5,0,0,0,
8173,0.5,transect,0.5,250,26,39,185,Clumped-Poisson,10,2,One shore only,1.771,10,34,4,20,90,true,4.5,0,136,17,2,1,14,17,2,1,14,1.1333333333333333,0.5,0,0,0,
8176,0.5,transect,0.5,250,25,32,193,Clumped-Poisson,10,2,One shore only,1.587,10,34,4,20,90,true,4.5,0,136,22,4,0,18,22,4,0,18,1.1333333333333333,0.6470588235294118,0,0,0,
8174,0.5,transect,0.5,250,23,38,189,Clumped-Poisson,10,2,One shore only,1.547,10,34,4,20,90,true,4.5,0,136,11,3,2,6,11,3,2,6,1.1333333333333333,0.3235294117647059,0,0,0,
8175,0.5,transect,0.5,250,27,38,185,Clumped-Poisson,10,2,One shore only,1.411,10,34,4,20,90,true,4.5,0,136,13,2,1,10,13,2,1,10,1.1333333333333333,0.38235294117647056,0,0,0,
8179,0.5,transect,0.5,250,20,38,192,Clumped-Poisson,10,2,One shore only,1.475,10,34,4,20,90,true,4.5,0,136,16,0,4,12,16,0,4,12,1.1333333333333333,0.47058823529411764,0,0,0,
8178,0.5,transect,0.5,250,29,34,187,Clumped-Poisson,10,2,One shore only,1.699,10,34,4,20,90,true,4.5,0,136,11,1,1,9,11,1,1,9,1.1333333333333333,0.3235294117647059,0,0,0,
8177,0.5,transect,0.5,250,29,35,186,Clumped-Poisson,10,2,One shore only,1.595,10,34,4,20,90,true,4.5,0,136,24,1,2,21,24,1,2,21,1.1333333333333333,0.7058823529411765,0,0,0,
8180,0.5,transect,0.5,250,33,37,180,Clumped-Poisson,10,2,One shore only,1.915,10,34,4,20,90,true,4.5,0,136,13,1,0,12,13,1,0,12,1.1333333333333333,0.38235294117647056,0,0,0,
8181,0.5,transect,0.5,250,23,43,184,Clumped-Poisson,10,2,One shore only,1.611,10,34,4,20,90,true,4.5,0,136,20,1,6,13,20,1,6,13,1.1333333333333333,0.5882352941176471,0,0,0,
8182,0.5,transect,0.5,250,32,33,185,Clumped-Poisson,10,2,One shore only,1.835,10,34,4,20,90,true,4.5,0,136,14,0,2,12,14,0,2,12,1.1333333333333333,0.4117647058823529,0,0,0,
8183,0.5,transect,0.5,250,38,41,171,Clumped-Poisson,10,2,One shore only,1.379,10,34,4,20,90,true,4.5,0,136,17,4,3,10,17,4,3,10,1.1333333333333333,0.5,0,0,0,
8186,0.5,transect,0.5,250,24,26,200,Clumped-Poisson,10,2,One shore only,1.691,10,34,4,20,90,true,4.5,0,136,13,2,3,8,13,2,3,8,1.1333333333333333,0.38235294117647056,0,0,0,
8185,0.5,transect,0.5,250,22,35,193,Clumped-Poisson,10,2,One shore only,1.491,10,34,4,20,90,true,4.5,0,136,17,2,1,14,17,2,1,14,1.1333333333333333,0.5,0,0,0,
8188,0.5,transect,0.5,250,32,43,175,Clumped-Poisson,10,2,One shore only,1.595,10,34,4,20,90,true,4.5,0,136,20,5,3,12,20,5,3,12,1.1333333333333333,0.5882352941176471,0,0,0,
8192,0.5,transect,0.5,250,24,42,184,Clumped-Poisson,10,2,One shore only,1.795,10,34,4,20,90,true,4.5,0,136,11,0,5,6,11,0,5,6,1.1333333333333333,0.3235294117647059,0,0,0,
8187,0.5,transect,0.5,250,29,40,181,Clumped-Poisson,10,2,One shore only,1.507,10,34,4,20,90,true,4.5,0,136,18,2,3,13,18,2,3,13,1.1333333333333333,0.5294117647058824,0,0,0,
8184,0.5,transect,0.5,250,21,33,196,Clumped-Poisson,10,2,One shore only,1.755,10,34,4,20,90,true,4.5,0,136,17,2,4,11,17,2,4,11,1.1333333333333333,0.5,0,0,0,
8190,0.5,transect,0.5,250,23,32,195,Clumped-Poisson,10,2,One shore only,1.563,10,34,4,20,90,true,4.5,0,136,13,2,1,10,13,2,1,10,1.1333333333333333,0.38235294117647056,0,0,0,
8191,0.5,transect,0.5,250,24,32,194,Clumped-Poisson,10,2,One shore only,1.347,10,34,4,20,90,true,4.5,0,136,20,4,2,14,20,4,2,14,1.1333333333333333,0.5882352941176471,0,0,0,
8189,0.5,transect,0.5,250,24,59,167,Clumped-Poisson,10,2,One shore only,1.771,10,34,4,20,90,true,4.5,0,136,15,1,7,7,15,1,7,7,1.1333333333333333,0.4411764705882353,0,0,0,
8193,0.5,transect,0.5,250,26,25,199,Clumped-Poisson,10,2,One shore only,1.371,10,34,4,20,90,true,4.5,0,136,18,0,2,16,18,0,2,16,1.1333333333333333,0.5294117647058824,0,0,0,
8194,0.5,transect,0.5,250,20,38,192,Clumped-Poisson,10,2,One shore only,1.595,10,34,4,20,90,true,4.5,0,136,19,1,5,13,19,1,5,13,1.1333333333333333,0.5588235294117647,0,0,0,
8196,0.5,transect,0.5,250,31,31,188,Clumped-Poisson,10,2,One shore only,2.835,10,34,4,20,90,true,4.5,0,136,17,2,3,12,17,2,3,12,1.1333333333333333,0.5,0,0,0,
8197,0.5,transect,0.5,250,21,38,191,Clumped-Poisson,10,2,One shore only,1.587,10,34,4,20,90,true,4.5,0,136,20,2,1,17,20,2,1,17,1.1333333333333333,0.5882352941176471,0,0,0,
8195,0.5,transect,0.5,250,22,33,195,Clumped-Poisson,10,2,One shore only,1.715,10,34,4,20,90,true,4.5,0,136,23,5,2,16,23,5,2,16,1.1333333333333333,0.6764705882352942,0,0,0,
8198,0.5,transect,0.5,250,22,35,193,Clumped-Poisson,10,2,One shore only,1.651,10,34,4,20,90,true,4.5,0,136,12,1,1,10,12,1,1,10,1.1333333333333333,0.35294117647058826,0,0,0,
8199,0.5,transect,0.5,250,28,40,182,Clumped-Poisson,10,2,One shore only,1.675,10,34,4,20,90,true,4.5,0,136,24,3,8,13,24,3,8,13,1.1333333333333333,0.7058823529411765,0,0,0,
8201,0.5,transect,0.5,250,28,40,182,Clumped-Poisson,10,2,One shore only,1.715,10,17,2,10,90,true,4.5,0,34,1,0,1,0,1,0,1,0,0.2833333333333333,0.11764705882352941,0,0,0,
8200,0.5,transect,0.5,250,26,31,193,Clumped-Poisson,10,2,One shore only,1.627,10,34,4,20,90,true,4.5,0,136,18,2,1,15,18,2,1,15,1.1333333333333333,0.5294117647058824,0,0,0,
8202,0.5,transect,0.5,250,27,38,185,Clumped-Poisson,10,2,One shore only,1.403,10,17,2,10,90,true,4.5,0,34,2,0,1,1,2,0,1,1,0.2833333333333333,0.23529411764705882,0,0,0,
8204,0.5,transect,0.5,250,28,33,189,Clumped-Poisson,10,2,One shore only,1.955,10,17,2,10,90,true,4.5,0,34,7,1,1,5,7,1,1,5,0.2833333333333333,0.8235294117647058,0,0,0,
8206,0.5,transect,0.5,250,32,36,182,Clumped-Poisson,10,2,One shore only,1.531,10,17,2,10,90,true,4.5,0,34,6,1,1,4,6,1,1,4,0.2833333333333333,0.7058823529411765,0,0,0,
8205,0.5,transect,0.5,250,26,38,186,Clumped-Poisson,10,2,One shore only,1.651,10,17,2,10,90,true,4.5,0,34,3,0,2,1,3,0,2,1,0.2833333333333333,0.35294117647058826,0,0,0,
8207,0.5,transect,0.5,250,26,37,187,Clumped-Poisson,10,2,One shore only,1.771,10,17,2,10,90,true,4.5,0,34,3,0,0,3,3,0,0,3,0.2833333333333333,0.35294117647058826,0,0,0,
8203,0.5,transect,0.5,250,23,27,200,Clumped-Poisson,10,2,One shore only,1.715,10,17,2,10,90,true,4.5,0,34,6,0,1,5,6,0,1,5,0.2833333333333333,0.7058823529411765,0,0,0,
8208,0.5,transect,0.5,250,28,34,188,Clumped-Poisson,10,2,One shore only,1.475,10,17,2,10,90,true,4.5,0,34,2,2,0,0,2,2,0,0,0.2833333333333333,0.23529411764705882,0,0,0,
8209,0.5,transect,0.5,250,28,25,197,Clumped-Poisson,10,2,One shore only,1.547,10,17,2,10,90,true,4.5,0,34,4,2,1,1,4,2,1,1,0.2833333333333333,0.47058823529411764,0,0,0,
8211,0.5,transect,0.5,250,21,44,185,Clumped-Poisson,10,2,One shore only,1.451,10,17,2,10,90,true,4.5,0,34,7,0,2,5,7,0,2,5,0.2833333333333333,0.8235294117647058,0,0,0,
8210,0.5,transect,0.5,250,21,37,192,Clumped-Poisson,10,2,One shore only,1.707,10,17,2,10,90,true,4.5,0,34,3,0,1,2,3,0,1,2,0.2833333333333333,0.35294117647058826,0,0,0,
8212,0.5,transect,0.5,250,20,46,184,Clumped-Poisson,10,2,One shore only,2.051,10,17,2,10,90,true,4.5,0,34,6,0,3,3,6,0,3,3,0.2833333333333333,0.7058823529411765,0,0,0,
8214,0.5,transect,0.5,250,22,30,198,Clumped-Poisson,10,2,One shore only,1.555,10,17,2,10,90,true,4.5,0,34,7,1,1,5,7,1,1,5,0.2833333333333333,0.8235294117647058,0,0,0,
8218,0.5,transect,0.5,250,27,37,186,Clumped-Poisson,10,2,One shore only,1.371,10,17,2,10,90,true,4.5,0,34,3,0,1,2,3,0,1,2,0.2833333333333333,0.35294117647058826,0,0,0,
8213,0.5,transect,0.5,250,34,33,183,Clumped-Poisson,10,2,One shore only,1.475,10,17,2,10,90,true,4.5,0,34,5,1,1,3,5,1,1,3,0.2833333333333333,0.5882352941176471,0,0,0,
8215,0.5,transect,0.5,250,27,40,183,Clumped-Poisson,10,2,One shore only,1.723,10,17,2,10,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8217,0.5,transect,0.5,250,29,37,184,Clumped-Poisson,10,2,One shore only,1.563,10,17,2,10,90,true,4.5,0,34,5,0,1,4,5,0,1,4,0.2833333333333333,0.5882352941176471,0,0,0,
8216,0.5,transect,0.5,250,26,39,185,Clumped-Poisson,10,2,One shore only,1.571,10,17,2,10,90,true,4.5,0,34,5,0,0,5,5,0,0,5,0.2833333333333333,0.5882352941176471,0,0,0,
8219,0.5,transect,0.5,250,25,39,186,Clumped-Poisson,10,2,One shore only,1.539,10,17,2,10,90,true,4.5,0,34,2,0,1,1,2,0,1,1,0.2833333333333333,0.23529411764705882,0,0,0,
8220,0.5,transect,0.5,250,30,34,186,Clumped-Poisson,10,2,One shore only,1.707,10,17,2,10,90,true,4.5,0,34,7,0,1,6,7,0,1,6,0.2833333333333333,0.8235294117647058,0,0,0,
8222,0.5,transect,0.5,250,20,32,198,Clumped-Poisson,10,2,One shore only,1.907,10,17,2,10,90,true,4.5,0,34,3,0,1,2,3,0,1,2,0.2833333333333333,0.35294117647058826,0,0,0,
8221,0.5,transect,0.5,250,23,42,185,Clumped-Poisson,10,2,One shore only,1.771,10,17,2,10,90,true,4.5,0,34,4,0,3,1,4,0,3,1,0.2833333333333333,0.47058823529411764,0,0,0,
8223,0.5,transect,0.5,250,26,41,183,Clumped-Poisson,10,2,One shore only,1.435,10,17,2,10,90,true,4.5,0,34,5,1,0,4,5,1,0,4,0.2833333333333333,0.5882352941176471,0,0,0,
8226,0.5,transect,0.5,250,28,50,172,Clumped-Poisson,10,2,One shore only,2.011,10,17,2,10,90,true,4.5,0,34,2,0,0,2,2,0,0,2,0.2833333333333333,0.23529411764705882,0,0,0,
8228,0.5,transect,0.5,250,32,32,186,Clumped-Poisson,10,2,One shore only,1.659,10,17,2,10,90,true,4.5,0,34,1,0,1,0,1,0,1,0,0.2833333333333333,0.11764705882352941,0,0,0,
8225,0.5,transect,0.5,250,29,43,178,Clumped-Poisson,10,2,One shore only,1.723,10,17,2,10,90,true,4.5,0,34,3,0,0,3,3,0,0,3,0.2833333333333333,0.35294117647058826,0,0,0,
8224,0.5,transect,0.5,250,27,41,182,Clumped-Poisson,10,2,One shore only,1.547,10,17,2,10,90,true,4.5,0,34,6,0,1,5,6,0,1,5,0.2833333333333333,0.7058823529411765,0,0,0,
8229,0.5,transect,0.5,250,21,47,182,Clumped-Poisson,10,2,One shore only,1.683,10,17,2,10,90,true,4.5,0,34,4,0,0,4,4,0,0,4,0.2833333333333333,0.47058823529411764,0,0,0,
8227,0.5,transect,0.5,250,33,38,179,Clumped-Poisson,10,2,One shore only,1.483,10,17,2,10,90,true,4.5,0,34,4,0,1,3,4,0,1,3,0.2833333333333333,0.47058823529411764,0,0,0,
8230,0.5,transect,0.5,250,22,36,192,Clumped-Poisson,10,2,One shore only,1.635,10,17,2,10,90,true,4.5,0,34,3,0,0,3,3,0,0,3,0.2833333333333333,0.35294117647058826,0,0,0,
8236,0.5,transect,0.5,250,17,40,193,Clumped-Poisson,10,2,One shore only,1.451,10,17,2,10,90,true,4.5,0,34,4,1,0,3,4,1,0,3,0.2833333333333333,0.47058823529411764,0,0,0,
8231,0.5,transect,0.5,250,20,36,194,Clumped-Poisson,10,2,One shore only,1.491,10,17,2,10,90,true,4.5,0,34,4,1,0,3,4,1,0,3,0.2833333333333333,0.47058823529411764,0,0,0,
8232,0.5,transect,0.5,250,23,33,194,Clumped-Poisson,10,2,One shore only,1.611,10,17,2,10,90,true,4.5,0,34,6,2,0,4,6,2,0,4,0.2833333333333333,0.7058823529411765,0,0,0,
8234,0.5,transect,0.5,250,28,26,196,Clumped-Poisson,10,2,One shore only,1.587,10,17,2,10,90,true,4.5,0,34,11,0,1,10,11,0,1,10,0.2833333333333333,1.2941176470588236,0,0,0,
8233,0.5,transect,0.5,250,25,37,188,Clumped-Poisson,10,2,One shore only,1.747,10,17,2,10,90,true,4.5,0,34,2,0,0,2,2,0,0,2,0.2833333333333333,0.23529411764705882,0,0,0,
